Sector,Escenario,Hora,IdNudo,Demanda,Altura,Presion,Calidad
Norte,E2,08:00:00,1282,0.03,1801.22,25.55,0.0
Norte,E2,08:00:00,1284,0.03,1801.09,30.85,0.0
Norte,E2,08:00:00,1286,0.1,1801.23,22.64,0.0
Norte,E2,08:00:00,1288,0.01,1801.23,24.67,0.0
Norte,E2,08:00:00,1289,0.03,1801.23,23.0,0.0
Norte,E2,08:00:00,1290,0.12,1801.23,23.08,0.0
Norte,E2,08:00:00,1291,0.01,1801.23,20.84,0.0
Norte,E2,08:00:00,1292,0.08,1801.23,21.07,0.0
Norte,E2,08:00:00,1293,0.1,1801.23,21.72,0.0
Norte,E2,08:00:00,1294,0.03,1801.24,21.58,0.0
Norte,E2,08:00:00,1295,0.16,1801.25,20.76,0.0
Norte,E2,08:00:00,1297,0.11,1801.26,20.38,0.0
Norte,E2,08:00:00,1302,0.11,1801.24,19.84,0.0
Norte,E2,08:00:00,1304,0.07,1801.24,19.84,0.0
Norte,E2,08:00:00,1305,0.0,1801.24,19.85,0.0
Norte,E2,08:00:00,1306,0.08,1801.24,19.85,0.0
Norte,E2,08:00:00,1308,0.1,1801.24,20.38,0.0
Norte,E2,08:00:00,1309,0.05,1801.24,28.27,0.0
Norte,E2,08:00:00,1310,0.02,1801.23,24.41,0.0
Norte,E2,08:00:00,1312,0.12,1801.13,29.21,0.0
Norte,E2,08:00:00,1313,0.0,1801.13,29.43,0.0
Norte,E2,08:00:00,1315,0.08,1801.13,29.39,0.0
Norte,E2,08:00:00,1318,0.1,1801.06,29.33,0.0
Norte,E2,08:00:00,1319,0.02,1801.06,28.98,0.0
Norte,E2,08:00:00,1321,0.06,1801.23,21.26,0.0
Norte,E2,08:00:00,1322,0.01,1801.23,22.03,0.0
Norte,E2,08:00:00,1323,0.07,1801.23,21.82,0.0
Norte,E2,08:00:00,1324,0.03,1801.24,20.39,0.0
Norte,E2,08:00:00,1326,0.11,1801.23,20.04,0.0
Norte,E2,08:00:00,1334,0.08,1801.22,21.94,0.0
Norte,E2,08:00:00,1335,0.09,1801.2,22.49,0.0
Norte,E2,08:00:00,1336,0.01,1801.2,21.62,0.0
Norte,E2,08:00:00,1340,0.05,1801.22,28.88,0.0
Norte,E2,08:00:00,5010,0.04,1801.19,25.74,0.0
Norte,E2,08:00:00,5011,0.06,1801.04,25.83,0.0
Norte,E2,08:00:00,5019,0.07,1801.06,31.88,0.0
Norte,E2,08:00:00,5086,0.08,1801.08,32.37,0.0
Norte,E2,08:00:00,5087,0.01,1801.08,32.42,0.0
Norte,E2,08:00:00,5108,0.0,1801.04,25.76,0.0
Norte,E2,08:00:00,5112,0.03,1801.27,21.48,0.0
Norte,E2,08:00:00,5148,0.0,1801.08,32.1,0.0
Norte,E2,08:00:00,5193,0.0,1801.07,31.22,0.0
Norte,E2,08:00:00,5204,0.17,1800.99,25.27,0.0
Norte,E2,08:00:00,5241,0.0,1801.19,19.56,0.0
Norte,E2,08:00:00,5264,0.03,1801.09,32.39,0.0
Norte,E2,08:00:00,5289,0.01,1801.06,29.58,0.0
Norte,E2,08:00:00,5291,0.02,1801.13,29.65,0.0
Norte,E2,08:00:00,5311,0.16,1801.07,32.32,0.0
Norte,E2,08:00:00,5312,0.01,1801.07,32.46,0.0
Norte,E2,08:00:00,5313,0.01,1801.07,32.26,0.0
Norte,E2,08:00:00,5314,0.02,1801.04,25.69,0.0
Norte,E2,08:00:00,5342,0.04,1801.19,25.64,0.0
Norte,E2,08:00:00,5343,0.16,1801.31,20.83,0.0
Norte,E2,08:00:00,5344,0.17,1801.3,25.76,0.0
Norte,E2,08:00:00,5345,0.17,1801.3,25.92,0.0
Norte,E2,08:00:00,5478,0.01,1801.27,21.49,0.0
Norte,E2,08:00:00,5484,0.01,1801.19,19.03,0.0
Norte,E2,08:00:00,5493,0.01,1801.11,30.63,0.0
Norte,E2,08:00:00,5494,0.01,1801.12,30.71,0.0
Norte,E2,08:00:00,5495,0.12,1801.07,32.6,0.0
Norte,E2,08:00:00,5506,0.02,1801.18,22.7,0.0
Norte,E2,08:00:00,5523,0.0,1801.07,29.06,0.0
Norte,E2,08:00:00,5533,0.04,1801.23,20.69,0.0
Norte,E2,08:00:00,5537,0.05,1801.07,29.32,0.0
Norte,E2,08:00:00,5538,0.08,1801.07,29.64,0.0
Norte,E2,08:00:00,5603,0.06,1801.09,30.87,0.0
Norte,E2,08:00:00,5604,0.09,1801.08,30.43,0.0
Norte,E2,08:00:00,5613,0.08,1801.1,32.29,0.0
Norte,E2,08:00:00,5614,0.03,1801.11,32.38,0.0
Norte,E2,08:00:00,5620,0.06,1801.06,32.21,0.0
Norte,E2,08:00:00,5621,0.05,1801.06,32.15,0.0
Norte,E2,08:00:00,5678,0.07,1801.07,29.75,0.0
Norte,E2,08:00:00,5685,0.02,1801.11,25.57,0.0
Norte,E2,08:00:00,5709,0.19,1801.31,20.84,0.0
Norte,E2,08:00:00,5744,0.06,1801.12,32.04,0.0
Norte,E2,08:00:00,5746,0.1,1801.2,24.35,0.0
Norte,E2,08:00:00,5747,0.06,1801.17,25.84,0.0
Norte,E2,08:00:00,5748,0.07,1801.4,21.14,0.0
Norte,E2,08:00:00,5749,0.07,1801.5,21.35,0.0
Norte,E2,08:00:00,5750,0.04,1801.59,21.26,0.0
Norte,E2,08:00:00,5760,0.05,1801.67,21.03,0.0
Norte,E2,08:00:00,5761,0.03,1801.61,21.38,0.0
Norte,E2,08:00:00,5762,0.02,1801.77,20.53,0.0
Norte,E2,08:00:00,5763,0.04,1801.74,20.74,0.0
Norte,E2,08:00:00,10020,0.06,1801.09,33.15,0.0
Norte,E2,08:00:00,10059,0.05,1801.07,29.58,0.0
Norte,E2,08:00:00,10061,0.01,1801.23,20.52,0.0
Norte,E2,08:00:00,10062,0.0,1801.26,20.44,0.0
Norte,E2,08:00:00,10063,0.0,1801.32,20.73,0.0
Norte,E2,08:00:00,10082,0.11,1801.19,20.45,0.0
Norte,E2,09:00:00,346,0.06,1800.99,33.29,0.0
Norte,E2,09:00:00,347,0.1,1800.99,33.47,0.0
Norte,E2,09:00:00,348,0.16,1800.99,33.48,0.0
Norte,E2,09:00:00,349,0.07,1800.99,32.16,0.0
Norte,E2,09:00:00,350,0.04,1800.99,32.15,0.0
Norte,E2,09:00:00,351,0.07,1800.99,33.74,0.0
Norte,E2,09:00:00,352,0.17,1800.99,33.62,0.0
Norte,E2,09:00:00,353,0.1,1800.99,33.53,0.0
Norte,E2,09:00:00,354,0.16,1801.04,32.34,0.0
Norte,E2,09:00:00,355,0.06,1801.04,32.26,0.0
Norte,E2,09:00:00,356,0.11,1801.04,32.3,0.0
Norte,E2,09:00:00,357,0.05,1801.04,32.52,0.0
Norte,E2,09:00:00,358,0.03,1801.04,32.77,0.0
Norte,E2,09:00:00,362,0.11,1801.02,32.32,0.0
Norte,E2,09:00:00,363,0.05,1801.02,32.31,0.0
Norte,E2,09:00:00,364,0.1,1801.02,32.31,0.0
Norte,E2,09:00:00,368,0.05,1801.0,32.33,0.0
Norte,E2,09:00:00,371,0.07,1801.0,32.31,0.0
Norte,E2,09:00:00,400,0.08,1801.01,32.03,0.0
Norte,E2,09:00:00,401,0.07,1801.01,32.05,0.0
Norte,E2,09:00:00,404,0.03,1801.01,31.85,0.0
Norte,E2,09:00:00,405,0.01,1801.01,31.8,0.0
Norte,E2,09:00:00,1049,0.04,1801.0,29.6,0.0
Norte,E2,09:00:00,1051,0.05,1801.0,29.49,0.0
Norte,E2,09:00:00,1053,0.03,1800.99,29.49,0.0
Norte,E2,09:00:00,1059,0.07,1801.0,29.26,0.0
Norte,E2,09:00:00,1063,0.03,1801.0,28.99,0.0
Norte,E2,09:00:00,1077,0.04,1801.0,29.45,0.0
Norte,E2,09:00:00,1089,0.05,1800.99,29.6,0.0
Norte,E2,09:00:00,1093,0.1,1800.99,29.15,0.0
Norte,E2,09:00:00,1094,0.02,1800.99,28.91,0.0
Norte,E2,09:00:00,1095,0.03,1801.0,29.41,0.0
Norte,E2,09:00:00,1100,0.06,1801.0,30.02,0.0
Norte,E2,09:00:00,1102,0.09,1801.0,29.97,0.0
Norte,E2,09:00:00,1103,0.01,1801.0,30.95,0.0
Norte,E2,09:00:00,1104,0.1,1801.0,30.0,0.0
Norte,E2,09:00:00,1106,0.11,1801.0,29.94,0.0
Norte,E2,09:00:00,1107,0.05,1801.0,30.2,0.0
Norte,E2,09:00:00,1109,0.02,1801.0,30.19,0.0
Norte,E2,09:00:00,1110,0.02,1801.0,29.83,0.0
Norte,E2,09:00:00,1112,0.03,1801.0,29.85,0.0
Norte,E2,09:00:00,1113,0.05,1801.0,29.59,0.0
Norte,E2,09:00:00,1115,0.11,1801.0,29.58,0.0
Norte,E2,09:00:00,1117,0.11,1801.0,29.63,0.0
Norte,E2,09:00:00,1119,0.14,1801.0,30.22,0.0
Norte,E2,09:00:00,1120,0.1,1801.0,29.79,0.0
Norte,E2,09:00:00,1122,0.07,1801.0,31.09,0.0
Norte,E2,09:00:00,1125,0.08,1801.0,31.03,0.0
Norte,E2,09:00:00,1128,0.08,1801.0,31.28,0.0
Norte,E2,09:00:00,1130,0.09,1801.0,31.1,0.0
Norte,E2,09:00:00,1131,0.1,1801.0,31.25,0.0
Norte,E2,09:00:00,1133,0.03,1801.0,32.28,0.0
Norte,E2,09:00:00,1134,0.18,1801.05,32.38,0.0
Norte,E2,09:00:00,1135,0.12,1801.0,32.46,0.0
Norte,E2,09:00:00,1137,0.16,1801.05,32.32,0.0
Norte,E2,09:00:00,1139,0.1,1801.04,32.29,0.0
Norte,E2,09:00:00,1140,0.04,1801.04,32.34,0.0
Norte,E2,09:00:00,1141,0.07,1800.99,31.25,0.0
Norte,E2,09:00:00,1142,0.03,1801.03,31.23,0.0
Norte,E2,09:00:00,1143,0.1,1801.03,32.08,0.0
Norte,E2,09:00:00,1144,0.1,1801.0,32.23,0.0
Norte,E2,09:00:00,1145,0.04,1801.03,32.17,0.0
Norte,E2,09:00:00,1147,0.0,1801.01,32.31,0.0
Norte,E2,09:00:00,1148,0.01,1801.02,32.33,0.0
Norte,E2,09:00:00,1149,0.2,1801.08,30.97,0.0
Norte,E2,09:00:00,1150,0.27,1801.02,30.74,0.0
Norte,E2,09:00:00,1151,0.05,1801.16,26.93,0.0
Norte,E2,09:00:00,1153,0.02,1801.09,28.49,0.0
Norte,E2,09:00:00,1154,0.01,1801.09,28.94,0.0
Norte,E2,09:00:00,1158,0.14,1801.09,29.15,0.0
Norte,E2,09:00:00,1159,0.1,1801.08,31.52,0.0
Norte,E2,09:00:00,1161,0.05,1801.08,30.59,0.0
Norte,E2,09:00:00,1162,0.01,1801.05,31.99,0.0
Norte,E2,09:00:00,1164,0.13,1801.05,32.07,0.0
Norte,E2,09:00:00,1165,0.04,1801.06,32.19,0.0
Norte,E2,09:00:00,1166,0.07,1801.06,31.74,0.0
Norte,E2,09:00:00,1169,0.11,1801.05,32.35,0.0
Norte,E2,09:00:00,1171,0.08,1801.03,32.35,0.0
Norte,E2,09:00:00,1172,0.2,1801.03,33.4,0.0
Norte,E2,09:00:00,1174,0.07,1801.03,33.2,0.0
Norte,E2,09:00:00,1175,0.16,1801.04,31.7,0.0
Norte,E2,09:00:00,1176,0.22,1801.04,33.19,0.0
Norte,E2,09:00:00,1179,0.07,1801.04,32.7,0.0
Norte,E2,09:00:00,1181,0.02,1801.03,33.19,0.0
Norte,E2,09:00:00,1182,0.07,1801.05,32.44,0.0
Norte,E2,09:00:00,1184,0.05,1801.11,24.67,0.0
Norte,E2,09:00:00,1185,0.03,1801.09,26.36,0.0
Norte,E2,09:00:00,1186,0.01,1801.09,25.68,0.0
Norte,E2,09:00:00,1187,0.27,1801.06,25.35,0.0
Norte,E2,09:00:00,1189,0.01,1800.96,24.87,0.0
Norte,E2,09:00:00,1190,0.08,1800.96,25.83,0.0
Norte,E2,09:00:00,1191,0.08,1801.04,28.92,0.0
Norte,E2,09:00:00,1192,0.01,1801.04,27.02,0.0
Norte,E2,09:00:00,1196,0.07,1800.91,26.69,0.0
Norte,E2,09:00:00,1197,0.06,1800.91,27.16,0.0
Norte,E2,09:00:00,1207,0.14,1800.91,25.12,0.0
Norte,E2,09:00:00,1216,0.11,1800.9,18.87,0.0
Norte,E2,09:00:00,1221,0.06,1801.13,19.57,0.0
Norte,E2,09:00:00,1223,0.06,1801.13,19.35,0.0
Norte,E2,09:00:00,1224,0.09,1801.12,22.94,0.0
Norte,E2,09:00:00,1225,0.04,1801.08,24.38,0.0
Norte,E2,09:00:00,1226,0.08,1801.12,23.17,0.0
Norte,E2,09:00:00,1228,0.04,1801.12,22.5,0.0
Norte,E2,09:00:00,1229,0.02,1801.12,22.2,0.0
Norte,E2,09:00:00,1230,0.02,1801.12,22.15,0.0
Norte,E2,09:00:00,1231,0.01,1801.12,22.23,0.0
Norte,E2,09:00:00,1232,0.03,1801.12,21.69,0.0
Norte,E2,09:00:00,1233,0.02,1801.12,21.66,0.0
Norte,E2,09:00:00,1240,0.14,1801.14,20.97,0.0
Norte,E2,09:00:00,1242,0.14,1801.12,22.12,0.0
Norte,E2,09:00:00,1243,0.05,1801.12,22.89,0.0
Norte,E2,09:00:00,1244,0.14,1801.09,24.42,0.0
Norte,E2,09:00:00,1245,0.08,1801.08,25.49,0.0
Norte,E2,09:00:00,1246,0.04,1801.06,25.66,0.0
Norte,E2,09:00:00,1247,0.09,1801.06,25.42,0.0
Norte,E2,09:00:00,1248,0.08,1801.06,25.13,0.0
Norte,E2,09:00:00,1249,0.18,1801.11,23.53,0.0
Norte,E2,09:00:00,1250,0.19,1801.13,22.44,0.0
Norte,E2,09:00:00,1252,0.14,1801.16,21.07,0.0
Norte,E2,09:00:00,1253,0.18,1801.11,23.5,0.0
Norte,E2,09:00:00,1254,0.17,1801.16,21.86,0.0
Norte,E2,09:00:00,1255,0.1,1801.2,21.63,0.0
Norte,E2,09:00:00,1257,0.1,1801.21,21.02,0.0
Norte,E2,09:00:00,1265,0.04,1801.27,20.68,0.0
Norte,E2,09:00:00,1268,0.08,1801.26,20.76,0.0
Norte,E2,09:00:00,1272,0.04,1801.23,21.4,0.0
Norte,E2,09:00:00,1274,0.07,1801.23,21.43,0.0
Norte,E2,09:00:00,1276,0.16,1801.19,22.38,0.0
Norte,E2,09:00:00,1279,0.07,1801.16,23.65,0.0
Norte,E2,09:00:00,1281,0.08,1801.16,24.02,0.0
Norte,E2,09:00:00,1282,0.03,1801.16,25.49,0.0
Norte,E2,09:00:00,1284,0.04,1801.02,30.78,0.0
Norte,E2,09:00:00,1286,0.1,1801.17,22.58,0.0
Norte,E2,09:00:00,1288,0.01,1801.17,24.61,0.0
Norte,E2,09:00:00,1289,0.03,1801.17,22.94,0.0
Norte,E2,09:00:00,1290,0.12,1801.17,23.02,0.0
Norte,E2,09:00:00,1291,0.01,1801.17,20.78,0.0
Norte,E2,09:00:00,1292,0.08,1801.17,21.01,0.0
Norte,E2,09:00:00,1293,0.1,1801.18,21.67,0.0
Norte,E2,09:00:00,1294,0.03,1801.19,21.53,0.0
Norte,E2,09:00:00,1295,0.17,1801.2,20.71,0.0
Norte,E2,09:00:00,1297,0.12,1801.21,20.33,0.0
Norte,E2,09:00:00,1302,0.12,1801.19,19.79,0.0
Norte,E2,09:00:00,1304,0.07,1801.19,19.79,0.0
Norte,E2,09:00:00,1305,0.0,1801.19,19.8,0.0
Norte,E2,09:00:00,1306,0.08,1801.19,19.8,0.0
Norte,E2,09:00:00,1308,0.1,1801.18,20.32,0.0
Norte,E2,09:00:00,1309,0.05,1801.18,28.21,0.0
Norte,E2,09:00:00,1310,0.02,1801.18,24.36,0.0
Norte,E2,09:00:00,1312,0.13,1801.07,29.15,0.0
Norte,E2,09:00:00,1313,0.0,1801.07,29.37,0.0
Norte,E2,09:00:00,1315,0.08,1801.07,29.33,0.0
Norte,E2,09:00:00,1318,0.1,1800.99,29.26,0.0
Norte,E2,09:00:00,1319,0.02,1800.99,28.91,0.0
Norte,E2,09:00:00,1321,0.06,1801.18,21.21,0.0
Norte,E2,09:00:00,1322,0.01,1801.18,21.98,0.0
Norte,E2,09:00:00,1323,0.07,1801.18,21.77,0.0
Norte,E2,09:00:00,1324,0.03,1801.19,20.34,0.0
Norte,E2,09:00:00,1326,0.11,1801.18,19.99,0.0
Norte,E2,09:00:00,1334,0.08,1801.17,21.89,0.0
Norte,E2,09:00:00,1335,0.09,1801.14,22.43,0.0
Norte,E2,09:00:00,1336,0.01,1801.14,21.56,0.0
Norte,E2,09:00:00,1340,0.05,1801.17,28.83,0.0
Norte,E2,09:00:00,5010,0.04,1801.13,25.68,0.0
Norte,E2,09:00:00,5011,0.07,1800.97,25.76,0.0
Norte,E2,09:00:00,5019,0.07,1800.99,31.81,0.0
Norte,E2,09:00:00,5086,0.09,1801.01,32.3,0.0
Norte,E2,09:00:00,5087,0.01,1801.02,32.36,0.0
Norte,E2,09:00:00,5108,0.0,1800.96,25.68,0.0
Norte,E2,09:00:00,5112,0.03,1801.22,21.43,0.0
Norte,E2,09:00:00,5148,0.0,1801.01,32.03,0.0
Norte,E2,09:00:00,5193,0.0,1801.0,31.15,0.0
Norte,E2,09:00:00,5204,0.18,1800.91,25.19,0.0
Norte,E2,09:00:00,5241,0.0,1801.13,19.5,0.0
Norte,E2,09:00:00,5264,0.03,1801.02,32.32,0.0
Norte,E2,09:00:00,5289,0.01,1800.99,29.51,0.0
Norte,E2,09:00:00,5291,0.02,1801.07,29.59,0.0
Norte,E2,09:00:00,5311,0.16,1801.0,32.25,0.0
Norte,E2,09:00:00,5312,0.01,1801.0,32.39,0.0
Norte,E2,09:00:00,5313,0.01,1801.0,32.19,0.0
Norte,E2,09:00:00,5314,0.02,1800.96,25.61,0.0
Norte,E2,09:00:00,5342,0.04,1801.13,25.58,0.0
Norte,E2,09:00:00,5343,0.17,1801.26,20.78,0.0
Norte,E2,09:00:00,5344,0.18,1801.25,25.71,0.0
Norte,E2,09:00:00,5345,0.18,1801.25,25.87,0.0
Norte,E2,09:00:00,5478,0.01,1801.22,21.44,0.0
Norte,E2,09:00:00,5484,0.01,1801.13,18.97,0.0
Norte,E2,09:00:00,5493,0.02,1801.04,30.56,0.0
Norte,E2,09:00:00,5494,0.02,1801.05,30.64,0.0
Norte,E2,09:00:00,5495,0.13,1801.0,32.53,0.0
Norte,E2,09:00:00,5506,0.02,1801.12,22.64,0.0
Norte,E2,09:00:00,5523,0.0,1801.0,28.99,0.0
Norte,E2,09:00:00,5533,0.04,1801.17,20.63,0.0
Norte,E2,09:00:00,5537,0.05,1801.0,29.25,0.0
Norte,E2,09:00:00,5538,0.09,1801.0,29.57,0.0
Norte,E2,09:00:00,5603,0.06,1801.03,30.81,0.0
Norte,E2,09:00:00,5604,0.09,1801.01,30.36,0.0
Norte,E2,09:00:00,5613,0.09,1801.03,32.22,0.0
Norte,E2,09:00:00,5614,0.04,1801.05,32.32,0.0
Norte,E2,09:00:00,5620,0.06,1800.99,32.14,0.0
Norte,E2,09:00:00,5621,0.05,1800.99,32.08,0.0
Norte,E2,09:00:00,5678,0.08,1801.0,29.68,0.0
Norte,E2,09:00:00,5685,0.02,1801.04,25.5,0.0
Norte,E2,09:00:00,5709,0.2,1801.26,20.79,0.0
Norte,E2,09:00:00,5744,0.07,1801.05,31.97,0.0
Norte,E2,09:00:00,5746,0.1,1801.14,24.29,0.0
Norte,E2,09:00:00,5747,0.06,1801.1,25.77,0.0
Norte,E2,09:00:00,5748,0.08,1801.36,21.1,0.0
Norte,E2,09:00:00,5749,0.08,1801.48,21.33,0.0
Norte,E2,09:00:00,5750,0.04,1801.57,21.24,0.0
Norte,E2,09:00:00,5760,0.05,1801.66,21.02,0.0
Norte,E2,09:00:00,5761,0.04,1801.59,21.36,0.0
Norte,E2,09:00:00,5762,0.02,1801.76,20.52,0.0
Norte,E2,09:00:00,5763,0.04,1801.73,20.73,0.0
Norte,E2,09:00:00,10020,0.06,1801.02,33.08,0.0
Norte,E2,09:00:00,10059,0.05,1800.99,29.5,0.0
Norte,E2,09:00:00,10061,0.01,1801.17,20.46,0.0
Norte,E2,09:00:00,10062,0.0,1801.21,20.39,0.0
Norte,E2,09:00:00,10063,0.0,1801.27,20.68,0.0
Norte,E2,09:00:00,10082,0.11,1801.14,20.4,0.0
Norte,E2,10:00:00,346,0.05,1801.06,33.36,0.0
Norte,E2,10:00:00,347,0.1,1801.06,33.54,0.0
Norte,E2,10:00:00,348,0.15,1801.06,33.55,0.0
Norte,E2,10:00:00,349,0.07,1801.06,32.23,0.0
Norte,E2,10:00:00,350,0.03,1801.06,32.22,0.0
Norte,E2,10:00:00,351,0.06,1801.07,33.82,0.0
Norte,E2,10:00:00,352,0.16,1801.07,33.7,0.0
Norte,E2,10:00:00,353,0.09,1801.07,33.61,0.0
Norte,E2,10:00:00,354,0.16,1801.1,32.4,0.0
Norte,E2,10:00:00,355,0.06,1801.11,32.33,0.0
Norte,E2,10:00:00,356,0.11,1801.11,32.37,0.0
Norte,E2,10:00:00,357,0.05,1801.11,32.59,0.0
Norte,E2,10:00:00,358,0.03,1801.11,32.84,0.0
Norte,E2,10:00:00,362,0.1,1801.09,32.39,0.0
Norte,E2,10:00:00,363,0.05,1801.09,32.38,0.0
Norte,E2,10:00:00,364,0.09,1801.09,32.38,0.0
Norte,E2,10:00:00,368,0.05,1801.07,32.4,0.0
Norte,E2,10:00:00,371,0.07,1801.07,32.38,0.0
Norte,E2,10:00:00,400,0.08,1801.08,32.1,0.0
Norte,E2,10:00:00,401,0.07,1801.08,32.12,0.0
Norte,E2,10:00:00,404,0.03,1801.08,31.92,0.0
Norte,E2,10:00:00,405,0.01,1801.08,31.87,0.0
Norte,E2,10:00:00,1049,0.03,1801.07,29.67,0.0
Norte,E2,10:00:00,1051,0.05,1801.07,29.56,0.0
Norte,E2,10:00:00,1053,0.03,1801.07,29.56,0.0
Norte,E2,10:00:00,1059,0.07,1801.07,29.33,0.0
Norte,E2,10:00:00,1063,0.03,1801.07,29.06,0.0
Norte,E2,10:00:00,1077,0.03,1801.07,29.52,0.0
Norte,E2,10:00:00,1089,0.04,1801.06,29.67,0.0
Norte,E2,10:00:00,1093,0.09,1801.06,29.22,0.0
Norte,E2,10:00:00,1094,0.02,1801.06,28.98,0.0
Norte,E2,10:00:00,1095,0.03,1801.07,29.48,0.0
Norte,E2,10:00:00,1100,0.05,1801.07,30.09,0.0
Norte,E2,10:00:00,1102,0.09,1801.07,30.04,0.0
Norte,E2,10:00:00,1103,0.01,1801.07,31.02,0.0
Norte,E2,10:00:00,1104,0.09,1801.07,30.07,0.0
Norte,E2,10:00:00,1106,0.1,1801.07,30.01,0.0
Norte,E2,10:00:00,1107,0.05,1801.07,30.27,0.0
Norte,E2,10:00:00,1109,0.02,1801.07,30.26,0.0
Norte,E2,10:00:00,1110,0.02,1801.07,29.9,0.0
Norte,E2,10:00:00,1112,0.03,1801.07,29.92,0.0
Norte,E2,10:00:00,1113,0.05,1801.07,29.66,0.0
Norte,E2,10:00:00,1115,0.1,1801.07,29.65,0.0
Norte,E2,10:00:00,1117,0.11,1801.07,29.7,0.0
Norte,E2,10:00:00,1119,0.13,1801.07,30.29,0.0
Norte,E2,10:00:00,1120,0.1,1801.07,29.86,0.0
Norte,E2,10:00:00,1122,0.07,1801.07,31.16,0.0
Norte,E2,10:00:00,1125,0.08,1801.07,31.1,0.0
Norte,E2,10:00:00,1128,0.08,1801.07,31.35,0.0
Norte,E2,10:00:00,1130,0.09,1801.07,31.17,0.0
Norte,E2,10:00:00,1131,0.1,1801.07,31.32,0.0
Norte,E2,10:00:00,1133,0.03,1801.07,32.35,0.0
Norte,E2,10:00:00,1134,0.17,1801.12,32.45,0.0
Norte,E2,10:00:00,1135,0.12,1801.07,32.53,0.0
Norte,E2,10:00:00,1137,0.15,1801.11,32.38,0.0
Norte,E2,10:00:00,1139,0.1,1801.11,32.36,0.0
Norte,E2,10:00:00,1140,0.04,1801.11,32.41,0.0
Norte,E2,10:00:00,1141,0.07,1801.07,31.33,0.0
Norte,E2,10:00:00,1142,0.03,1801.09,31.29,0.0
Norte,E2,10:00:00,1143,0.1,1801.09,32.14,0.0
Norte,E2,10:00:00,1144,0.09,1801.07,32.3,0.0
Norte,E2,10:00:00,1145,0.04,1801.1,32.24,0.0
Norte,E2,10:00:00,1147,0.0,1801.08,32.38,0.0
Norte,E2,10:00:00,1148,0.01,1801.09,32.4,0.0
Norte,E2,10:00:00,1149,0.19,1801.14,31.03,0.0
Norte,E2,10:00:00,1150,0.26,1801.09,30.81,0.0
Norte,E2,10:00:00,1151,0.04,1801.22,26.99,0.0
Norte,E2,10:00:00,1153,0.02,1801.16,28.56,0.0
Norte,E2,10:00:00,1154,0.0,1801.16,29.01,0.0
Norte,E2,10:00:00,1158,0.13,1801.16,29.22,0.0
Norte,E2,10:00:00,1159,0.1,1801.14,31.58,0.0
Norte,E2,10:00:00,1161,0.05,1801.14,30.65,0.0
Norte,E2,10:00:00,1162,0.01,1801.12,32.06,0.0
Norte,E2,10:00:00,1164,0.12,1801.12,32.14,0.0
Norte,E2,10:00:00,1165,0.04,1801.12,32.25,0.0
Norte,E2,10:00:00,1166,0.07,1801.13,31.8,0.0
Norte,E2,10:00:00,1169,0.1,1801.11,32.41,0.0
Norte,E2,10:00:00,1171,0.08,1801.1,32.42,0.0
Norte,E2,10:00:00,1172,0.19,1801.1,33.47,0.0
Norte,E2,10:00:00,1174,0.07,1801.1,33.27,0.0
Norte,E2,10:00:00,1175,0.15,1801.11,31.77,0.0
Norte,E2,10:00:00,1176,0.21,1801.11,33.26,0.0
Norte,E2,10:00:00,1179,0.07,1801.11,32.77,0.0
Norte,E2,10:00:00,1181,0.01,1801.1,33.26,0.0
Norte,E2,10:00:00,1182,0.07,1801.12,32.51,0.0
Norte,E2,10:00:00,1184,0.05,1801.17,24.73,0.0
Norte,E2,10:00:00,1185,0.03,1801.16,26.43,0.0
Norte,E2,10:00:00,1186,0.01,1801.16,25.75,0.0
Norte,E2,10:00:00,1187,0.26,1801.12,25.41,0.0
Norte,E2,10:00:00,1189,0.01,1801.04,24.95,0.0
Norte,E2,10:00:00,1190,0.08,1801.03,25.9,0.0
Norte,E2,10:00:00,1191,0.08,1801.11,28.99,0.0
Norte,E2,10:00:00,1192,0.01,1801.11,27.09,0.0
Norte,E2,10:00:00,1196,0.06,1800.98,26.76,0.0
Norte,E2,10:00:00,1197,0.06,1800.99,27.24,0.0
Norte,E2,10:00:00,1207,0.14,1800.99,25.2,0.0
Norte,E2,10:00:00,1216,0.1,1800.98,18.95,0.0
Norte,E2,10:00:00,1221,0.06,1801.19,19.63,0.0
Norte,E2,10:00:00,1223,0.06,1801.19,19.41,0.0
Norte,E2,10:00:00,1224,0.09,1801.18,23.0,0.0
Norte,E2,10:00:00,1225,0.04,1801.15,24.45,0.0
Norte,E2,10:00:00,1226,0.08,1801.18,23.23,0.0
Norte,E2,10:00:00,1228,0.04,1801.18,22.56,0.0
Norte,E2,10:00:00,1229,0.02,1801.18,22.26,0.0
Norte,E2,10:00:00,1230,0.02,1801.18,22.21,0.0
Norte,E2,10:00:00,1231,0.01,1801.18,22.29,0.0
Norte,E2,10:00:00,1232,0.03,1801.18,21.75,0.0
Norte,E2,10:00:00,1233,0.02,1801.18,21.72,0.0
Norte,E2,10:00:00,1240,0.14,1801.2,21.03,0.0
Norte,E2,10:00:00,1242,0.14,1801.18,22.18,0.0
Norte,E2,10:00:00,1243,0.05,1801.18,22.95,0.0
Norte,E2,10:00:00,1244,0.13,1801.15,24.48,0.0
Norte,E2,10:00:00,1245,0.07,1801.15,25.56,0.0
Norte,E2,10:00:00,1246,0.04,1801.13,25.73,0.0
